Pais	Provincia	Partido	Localidad	ADSL	Cablemódem	Dial Up	Fibra óptica	4G	3G	Telefonía Fija	Wireless	Satelital	Total	Latitude	Longitude	location
ARGENTINA	CATAMARCA	Santa María	La Hoyada	0	0	0	0	0	0	1	0	0	1	-26.5454101	-66.3614656	La Hoyada, Municipio de San José, Departamento Santa María, Catamarca, K4139, Argentina
ARGENTINA	CATAMARCA	Santa María	La Loma	0	0	0	0	0	0	0	0	1	1	-26.7618067	-66.0577754	La Loma, Municipio de San José, Departamento Santa María, Catamarca, K4139, Argentina
ARGENTINA	CATAMARCA	Santa María	La Puntilla	0	0	0	0	0	0	0	0	0	0	-26.8402757	-66.0930439	La Puntilla, Municipio de San José, Departamento Santa María, Catamarca, K4139, Argentina
ARGENTINA	CATAMARCA	Santa María	Lampacito	0	0	0	0	1	0	0	0	0	1	-26.6410693	-66.3036618	Lampacito, Municipio de San José, Departamento Santa María, Catamarca, K4139, Argentina
ARGENTINA	CATAMARCA	Santa María	Las Mojarras	0	0	0	0	0	0	0	0	0	0	-26.6843377	-66.0631933	Las Mojarras, Municipio de Santa María, Departamento Santa María, Catamarca, K4139, Argentina
ARGENTINA	CATAMARCA	Santa María	Loro Huasi	0	0	0	0	0	0	0	0	0	0	-26.7342226	-66.0527844	Loro Huasi, Municipio de Santa María, Departamento Santa María, Catamarca, K4139, Argentina
ARGENTINA	CATAMARCA	Santa María	Medanitos	0	0	0	0	0	0	0	0	0	0	-26.7230094	-66.0673322	Medanitos, Municipio de Santa María, Departamento Santa María, Catamarca, K4139, Argentina
ARGENTINA	CATAMARCA	Santa María	Palo Seco	0	0	0	0	0	0	0	0	0	0	-26.8315816	-66.0904938	Palo Seco, Municipio de San José, Departamento Santa María, Catamarca, K4139, Argentina
ARGENTINA	CATAMARCA	Santa María	Punta de Balasto	0	0	0	0	0	0	0	0	0	0	-26.9526401	-66.1351768	Punta de Balasto, Municipio de San José, Departamento Santa María, Catamarca, K4139, Argentina
ARGENTINA	CATAMARCA	Santa María	San José	0	0	0	0	0	0	0	0	1	1	-26.8012401	-66.0698568	San José, Municipio de San José, Departamento Santa María, Catamarca, K4139, Argentina
ARGENTINA	CATAMARCA	Santa María	San Jose Banda	0	0	0	0	0	0	0	0	0	0	-26.7870486	-66.0832811	San José Banda, Municipio de San José, Departamento Santa María, Catamarca, K4139, Argentina
ARGENTINA	CATAMARCA	Santa María	San Jose Norte	0	0	0	0	0	0	0	0	0	0	-26.7798155	-66.0607956	San José Norte, Municipio de San José, Departamento Santa María, Catamarca, K4139, Argentina
ARGENTINA	CATAMARCA	Santa María	Santa María	0	0	0	0	0	0	0	1	1	2	-26.694559	-66.0481138	Santa María, Municipio de Santa María, Departamento Santa María, Catamarca, K4139, Argentina
ARGENTINA	CATAMARCA	Santa María	Yapes	0	0	0	0	0	0	0	0	0	0	-26.8462691	-66.075566	Yapes, Municipio de San José, Departamento Santa María, Catamarca, K4139, Argentina
ARGENTINA	CATAMARCA	Santa Rosa	Alijilán	0	0	0	0	1	0	1	0	1	3	-28.182757	-65.4934802	Alijilán, Municipio de Los Altos, Departamento Santa Rosa, Catamarca, Argentina
ARGENTINA	CATAMARCA	Santa Rosa	Bañado de Ovanta	0	0	0	0	1	0	1	0	1	3	-28.1061635	-65.3190802	Bañado de Ovanta, Municipio de Santa Rosa, Departamento Santa Rosa, Catamarca, Argentina
ARGENTINA	CATAMARCA	Santa Rosa	Las Cañas	0	0	0	0	0	0	0	0	0	0	-28.2046338	-65.2144462	Las Cañas, Municipio de Santa Rosa, Departamento Santa Rosa, Catamarca, Argentina
ARGENTINA	CATAMARCA	Santa Rosa	Lavalle	0	0	0	0	0	0	0	0	1	1	-27.6474349	-67.0262856	Lavalle, Centro, Belén, Municipio de Belén, Departamento Belén, Catamarca, K4750, Argentina
ARGENTINA	CATAMARCA	Santa Rosa	Los Altos	0	0	0	0	1	1	1	1	1	5	-28.0468719	-65.4997332	Los Altos, Municipio de Los Altos, Departamento Santa Rosa, Catamarca, K4723, Argentina
ARGENTINA	CATAMARCA	Santa Rosa	Manantiales	0	0	0	0	0	0	0	0	0	0	-28.1431162	-65.4967904	Manantiales, Municipio de Los Altos, Departamento Santa Rosa, Catamarca, Argentina
ARGENTINA	CATAMARCA	Santa Rosa	San Pedro	0	0	0	0	1	0	0	0	0	1			
ARGENTINA	CATAMARCA	Tinogasta	Anillaco	0	0	0	0	0	0	0	0	0	0	-27.9109229	-67.6218612	Anillaco, Municipio de Tinogasta, Departamento Tinogasta, Catamarca, K5340, Argentina
ARGENTINA	CATAMARCA	Tinogasta	Antinaco	0	0	0	0	0	0	0	0	0	0	-27.2141199	-67.6079994	Antinaco, Municipio de Fiambalá, Departamento Tinogasta, Catamarca, K5340, Argentina
ARGENTINA	CATAMARCA	Tinogasta	Banda de Lucero	0	0	0	0	0	0	0	0	0	0	-28.1746823	-67.4676419	Banda de Lucero, Municipio de Tinogasta, Departamento Tinogasta, Catamarca, K5340, Argentina
ARGENTINA	CATAMARCA	Tinogasta	Cerro Negro	0	0	0	0	0	0	0	0	0	0	-27.8293868	-67.4548836	Cerro Negro, Municipio de Tinogasta, Departamento Tinogasta, Catamarca, K5340, Argentina
ARGENTINA	CATAMARCA	Tinogasta	Copacabana	0	0	0	0	1	0	0	0	0	1	-28.1764865	-67.4881379	Copacabana, Municipio de Tinogasta, Departamento Tinogasta, Catamarca, K5340, Argentina
ARGENTINA	CATAMARCA	Tinogasta	Cordobita	0	0	0	0	0	0	0	0	0	0	-28.290272	-67.1636188	Cordobita, Municipio de Tinogasta, Departamento Tinogasta, Catamarca, K5340, Argentina
ARGENTINA	CATAMARCA	Tinogasta	Costa de Reyes	0	0	0	0	0	0	0	0	0	0	-28.2931431	-67.692764	Costa de los Reyes, Municipio de Tinogasta, Departamento Tinogasta, Catamarca, K5340, Argentina
ARGENTINA	CATAMARCA	Tinogasta	El Pueblito	0	0	0	0	0	0	1	0	0	1	-28.2806619	-67.146091	El Pueblito, Municipio de Tinogasta, Departamento Tinogasta, Catamarca, K5340, Argentina
ARGENTINA	CATAMARCA	Tinogasta	El Puesto	0	0	0	0	0	0	0	0	0	0	-27.955112	-67.6338351	El Puesto, Municipio de Tinogasta, Departamento Tinogasta, Catamarca, K5340, Argentina
ARGENTINA	CATAMARCA	Tinogasta	El Salado	0	0	0	0	0	0	0	0	0	0	-28.3017395	-67.2555161	Escuela (El Salado), Ruta Nacional 60, Salado, Municipio de Tinogasta, Departamento Tinogasta, Catamarca, K5340, Argentina
ARGENTINA	CATAMARCA	Tinogasta	Fiambalá	0	0	0	1	1	1	1	1	1	6	-27.67744775	-67.6206310732006	Fiambala, Municipio de Tinogasta, Departamento Tinogasta, Catamarca, K5340, Argentina
ARGENTINA	CATAMARCA	Tinogasta	La Puntilla	0	0	0	0	0	0	0	0	0	0	-28.133333	-67.5	La Puntilla, Municipio de Tinogasta, Departamento Tinogasta, Catamarca, K5340, Argentina
ARGENTINA	CATAMARCA	Tinogasta	La Ramadita	0	0	0	0	0	0	0	0	0	0	-27.6524175	-67.6140532	La Ramadita, Municipio de Fiambalá, Departamento Tinogasta, Catamarca, K5340, Argentina
ARGENTINA	CATAMARCA	Tinogasta	Los Balverdis	0	0	0	0	0	0	0	0	0	0	-28.273015	-67.1143198	Los Balverdis, Municipio de Tinogasta, Departamento Tinogasta, Catamarca, K5340, Argentina
ARGENTINA	CATAMARCA	Tinogasta	Medanitos	0	0	0	0	1	0	0	0	0	1	-27.5242407	-67.5913743	Medanitos, Municipio de Fiambalá, Departamento Tinogasta, Catamarca, K5340, Argentina
ARGENTINA	CATAMARCA	Tinogasta	Palo Blanco	0	0	0	0	0	0	1	0	0	1	-27.3357183	-67.7584041	Palo Blanco, Municipio de Fiambalá, Departamento Tinogasta, Catamarca, K5340, Argentina
ARGENTINA	CATAMARCA	Tinogasta	Pampa Blanca	0	0	0	0	0	0	0	0	0	0	-27.6460297	-67.6144186	Pampa Blanca, Fiambala, Municipio de Fiambalá, Departamento Tinogasta, Catamarca, K5340, Argentina
ARGENTINA	CATAMARCA	Tinogasta	Punta del Agua	0	0	0	0	0	0	0	0	0	0			
ARGENTINA	CATAMARCA	Tinogasta	Saujil	0	0	0	0	0	0	0	0	0	0	-27.5675157	-67.6224751	Saujil, Municipio de Fiambalá, Departamento Tinogasta, Catamarca, K5340, Argentina
ARGENTINA	CATAMARCA	Tinogasta	Tatón	0	0	0	0	1	0	1	0	0	2	-27.3397906	-67.5307821	Tatón, Municipio de Fiambalá, Departamento Tinogasta, Catamarca, K5340, Argentina
ARGENTINA	CATAMARCA	Tinogasta	Tinogasta	1	0	0	1	1	0	1	0	1	5	-28.06185585	-67.56434006803403	Tinogasta, Municipio de Tinogasta, Departamento Tinogasta, Catamarca, K5340, Argentina
ARGENTINA	CATAMARCA	Valle Viejo	El Bañado	0	0	0	0	0	0	0	0	0	0	-28.45891	-65.71305519896974	El Bañado, Departamento Valle Viejo, Catamarca, Argentina
ARGENTINA	CATAMARCA	Valle Viejo	El Portezuelo	0	0	0	0	0	1	0	0	1	2	-28.4689556	-65.6358596	El Portezuelo, Villa El Portezuelo, Departamento Valle Viejo, Catamarca, Argentina
ARGENTINA	CATAMARCA	Valle Viejo	Huaycama	0	0	0	0	0	0	0	0	0	0	-28.5190109	-65.6823093	Huaycama, Departamento Valle Viejo, Catamarca, Argentina
ARGENTINA	CATAMARCA	Valle Viejo	Las Tejas	0	0	0	0	1	1	0	0	0	2	-28.6583197	-65.7848025	Las Tejas, Departamento Valle Viejo, Catamarca, Argentina
ARGENTINA	CATAMARCA	Valle Viejo	Polcos	0	0	0	1	0	0	0	0	0	1	-28.4308356	-65.7187425	Polcos, Departamento Valle Viejo, Catamarca, Argentina
ARGENTINA	CATAMARCA	Valle Viejo	Pozo Del Mistol	0	0	0	1	0	0	0	0	0	1	-28.46604275	-65.71509719643315	Pozo del Mistol, Departamento Valle Viejo, Catamarca, Argentina
ARGENTINA	CATAMARCA	Valle Viejo	San Isidro	0	0	0	1	1	1	0	1	0	4	-28.4578883	-65.7249757	San Isidro, Departamento Valle Viejo, Catamarca, Argentina
ARGENTINA	CATAMARCA	Valle Viejo	Santa Cruz	0	0	0	0	0	0	0	0	0	0	-28.5	-65.666667	Santa Cruz, Departamento Valle Viejo, Catamarca, Argentina
ARGENTINA	CATAMARCA	Valle Viejo	Santa Rosa	0	0	0	1	1	1	0	1	0	4	-28.44649	-65.7059203	Santa Rosa, Departamento Valle Viejo, Catamarca, Argentina
ARGENTINA	CATAMARCA	Valle Viejo	Sumalao	0	0	0	1	0	0	0	1	0	2	-28.467876	-65.7339645	Sumalao, Departamento Valle Viejo, Catamarca, Argentina
ARGENTINA	CATAMARCA	Valle Viejo	Villa Dolores	0	0	0	1	1	0	0	1	0	3	-28.4444783	-65.7213619	Villa Dolores, Departamento Valle Viejo, Catamarca, Argentina
ARGENTINA	CHACO	12 de Octubre	Gancedo	0	0	0	1	1	0	1	1	1	5	-27.476648349999998	-61.66880001936306	Gancedo, Municipio de Gancedo, Departamento Doce de Octubre, Chaco, 3734, Argentina
ARGENTINA	CHACO	12 de Octubre	General Capdevila	0	0	0	0	1	0	0	0	0	1	-27.42351175	-61.47755175658427	General Capdevila, Municipio de General Capdevila, Departamento Doce de Octubre, Chaco, Argentina
ARGENTINA	CHACO	12 de Octubre	General Pinedo	1	0	0	1	1	1	1	1	1	7	-27.314095700000003	-61.27720864798732	General Pinedo, Municipio de General Pinedo, Departamento Doce de Octubre, Chaco, Argentina
ARGENTINA	CHACO	12 de Octubre	Mesón de Fierro	0	0	0	0	1	0	0	0	0	1	-27.4299142	-61.0184124	Mesón de Fierro, Municipio de General Pinedo, Departamento Doce de Octubre, Chaco, 3729, Argentina
ARGENTINA	CHACO	12 de Octubre	Pampa Landriel	0	0	0	0	1	0	0	0	0	1	-27.3948107	-61.103008	Pampa Landriel, Municipio de General Pinedo, Departamento Doce de Octubre, Chaco, Argentina
ARGENTINA	CHACO	1º de Mayo	Barrio de los Pescadores	0	0	0	0	0	0	0	0	0	0			
ARGENTINA	CHACO	1º de Mayo	Colonia Benítez	1	0	0	1	1	1	1	1	1	7	-27.3166014	-58.95024163694664	Colonia Benítez, Municipio de Colonia Benítez, Departamento Primero de Mayo, Chaco, Argentina
ARGENTINA	CHACO	1º de Mayo	Margarita Belén	1	0	0	0	1	1	1	1	0	5	-27.2609791	-58.97368185607289	Margarita Belén, Municipio de Margarita Belén, Departamento Primero de Mayo, Chaco, 3505, Argentina
ARGENTINA	CHACO	2 de Abril	Hermoso Campo	0	1	0	1	1	1	1	0	1	6	-27.607395850000003	-61.32552690667098	Hermoso Campo, Municipio de Hermoso Campo, Departamento Dos de Abril, Chaco, Argentina
ARGENTINA	CHACO	2 de Abril	Itín	0	0	0	1	0	0	0	0	0	1	-27.4867136	-61.3235884	Itín, Municipio de Hermoso Campo, Departamento Dos de Abril, Chaco, Argentina
ARGENTINA	CHACO	25 de Mayo	Colonia Aborigen	0	0	0	0	1	0	0	1	0	2	-26.9567733	-60.2026412	Colonia Aborigen Chaco, Municipio de Colonia Aborigen, Departamento Veinticinco de Mayo, Chaco, Argentina
ARGENTINA	CHACO	25 de Mayo	Machagai	1	1	0	1	1	1	1	1	0	7	-26.92930105	-60.05823272462102	Machagai, Municipio de Machagai, Departamento Veinticinco de Mayo, Chaco, Argentina
ARGENTINA	CHACO	25 de Mayo	Napalpí	0	0	0	0	1	0	0	0	0	1	-26.90270735	-60.12882563141522	Napalpí, Municipio de Machagai, Departamento Veinticinco de Mayo, Chaco, Argentina
ARGENTINA	CHACO	9 de Julio	Las Breñas	1	0	0	1	1	1	1	0	1	6	-27.0863246	-61.0859456	Las Breñas, Departamento Nueve de Julio, Chaco, Argentina
ARGENTINA	CHACO	Almirante Brown	Concepción del Bermejo	0	0	0	1	1	1	1	1	1	6	-26.6003306	-60.9463769	Concepción del Bermejo, Municipio de Concepción del Bermejo, Almirante Brown, Chaco, Argentina
ARGENTINA	CHACO	Almirante Brown	Los Frentones	0	0	0	1	1	0	1	0	1	4	-26.4088995	-61.4131341	Los Frentones, Almirante Brown, Chaco, Argentina
ARGENTINA	CHACO	Almirante Brown	Pampa del Infierno	0	0	0	1	1	1	1	1	1	6	-26.5034702	-61.1764799	Municipio de Pampa del Infierno, Almirante Brown, Chaco, Argentina
ARGENTINA	CHACO	Almirante Brown	Río Muerto	0	0	0	0	1	0	0	0	0	1	-26.3081116	-61.6545439	Río Muerto, Los Frentones, Almirante Brown, Chaco, Argentina
ARGENTINA	CHACO	Almirante Brown	Taco Pozo	0	0	0	1	1	0	1	0	1	4	-25.61699095	-63.315498383718364	Taco Pozo, Almirante Brown, Chaco, Argentina
ARGENTINA	CHACO	Bermejo	General Vedia	1	0	0	1	1	0	1	1	1	6	-26.937354	-58.6611935	General Vedia, Municipio de General Vedia, Departamento Bermejo, Chaco, Argentina
ARGENTINA	CHACO	Bermejo	Isla del Cerrito	0	0	0	0	1	0	1	0	1	3	-27.2951994	-58.62300289157733	Isla del Cerrito, Municipio de Isla del Cerrito, Departamento Bermejo, Chaco, Argentina
ARGENTINA	CHACO	Bermejo	La Leonesa	1	0	0	0	1	1	1	1	0	5	-27.0376085	-58.70892150417669	La Leonesa, Municipio de La Leonesa, Departamento Bermejo, Chaco, H3518ZAA, Argentina
ARGENTINA	CHACO	Bermejo	Las Palmas	0	0	0	1	1	1	0	1	1	5	-27.0817093	-58.6696831338701	Las Palmas, Municipio de Las Palmas, Departamento Bermejo, Chaco, H3523ZAA, Argentina
ARGENTINA	CHACO	Bermejo	Puerto Bermejo Nuevo	0	0	0	1	0	0	1	1	0	3			
ARGENTINA	CHACO	Bermejo	Puerto Bermejo Viejo	0	0	0	0	1	0	0	0	0	1	-26.92909	-58.5089509	Puerto Bermejo Viejo, Municipio de Puerto Bermejo, Departamento Bermejo, Chaco, 3524, Argentina
ARGENTINA	CHACO	Bermejo	Puerto Eva Perón	0	0	0	1	1	0	0	1	1	4	-26.6634275	-58.6333575	Municipio de Puerto Eva Perón, Departamento Bermejo, Chaco, H3526, Argentina
ARGENTINA	CHACO	Chacabuco	Charata	1	0	0	1	1	1	1	1	1	7	-27.2178115	-61.1873712	Municipio de Charata, Departamento Chacabuco, Chaco, Argentina
ARGENTINA	CHACO	Comandante Fernández	Presidencia Roque Sáenz Peña	1	0	0	1	1	1	1	1	1	7	-26.7909093	-60.4410391	Municipio de Presidencia Roque Sáenz peña, Departamento Comandante Fernández, Chaco, Argentina
ARGENTINA	CHACO	Fray Justo Santa María de Oro	Chorotis	0	0	0	0	1	0	0	0	0	1	-27.9184246	-61.399528412119636	Chorotis, Municipio de Chorotis, Departamento Fray Justo Santa María de Oro, Chaco, Argentina
ARGENTINA	CHACO	Fray Justo Santa María de Oro	Santa Sylvina	0	1	0	0	1	1	0	0	1	4	-27.83264285	-61.13717738560928	Santa Sylvina, Municipio de Santa Sylvina, Departamento Fray Justo Santa María de Oro, Chaco, Argentina
ARGENTINA	CHACO	Fray Justo Santa María de Oro	Venados Grandes	0	0	0	0	0	0	0	0	0	0	-27.8153318	-61.3859168	Venados Grandes, Municipio de Chorotis, Departamento Fray Justo Santa María de Oro, Chaco, Argentina
ARGENTINA	CHACO	General Belgrano	Corzuela	1	0	0	1	1	1	1	1	1	7	-26.955204600000002	-60.96987074432184	Corzuela, Municipio de Corzuela, Departamento General Belgrano, Chaco, Argentina
ARGENTINA	CHACO	General Donovan	La Escondida	1	1	0	1	1	1	1	0	1	7	-27.1053452	-59.446305	La Escondida, Municipio de La Escondida, Departamento General Dónovan, Chaco, Argentina
ARGENTINA	CHACO	General Donovan	La Verde	1	0	0	1	1	1	1	0	1	6	-27.1304632	-59.3762738	La Verde, Municipio de La Verde, Departamento General Dónovan, Chaco, Argentina
ARGENTINA	CHACO	General Donovan	Lapachito	1	0	0	1	1	1	1	0	0	5	-27.1593809	-59.3854377	Lapachito, Municipio de Lapachito, Departamento General Dónovan, Chaco, Argentina
ARGENTINA	CHACO	General Donovan	Makallé	1	1	0	0	1	1	1	0	1	6	-27.2058189	-59.2871558	Makallé, Municipio de Makallé, Departamento General Dónovan, Chaco, Argentina
ARGENTINA	CHACO	General Güemes	El Espinillo	0	0	0	0	1	0	0	0	1	2	-25.4078162	-60.4480202	El Espinillo, Municipio de El Espinillo, Departamento General Güemes, Chaco, Argentina
ARGENTINA	CHACO	General Güemes	El Sauzal	0	0	0	0	0	0	0	1	1	2	-24.5772514	-61.5316855	El Sauzal, Municipio de El Sauzalito, Departamento General Güemes, Chaco, Argentina
ARGENTINA	CHACO	General Güemes	El Sauzalito	0	0	0	0	1	0	1	0	1	3	-24.430807950000002	-61.70204474968414	El Sauzalito, Municipio de El Sauzalito, Departamento General Güemes, Chaco, Argentina
ARGENTINA	CHACO	General Güemes	Fortín Lavalle	0	0	0	0	0	0	0	1	0	1	-25.7030792	-60.2007197	Fortín Lavalle, Municipio de Villa Río Bermejito, Departamento General Güemes, Chaco, Argentina
ARGENTINA	CHACO	General Güemes	Fuerte Esperanza	0	0	0	1	1	0	1	0	1	4	-25.1668029	-61.83712663345649	Fuerte Esperanza, Municipio de Fuerte Esperanza, Departamento General Güemes, Chaco, Argentina
ARGENTINA	CHACO	General Güemes	Juan José Castelli	1	0	0	1	1	1	1	1	0	6	-25.9467092	-60.6200235	Municipio de Juan José Castelli, Departamento General Güemes, Chaco, 3703, Argentina
ARGENTINA	CHACO	General Güemes	Miraflores	0	0	0	0	1	0	0	1	0	2	-25.6516565	-60.92482812224917	Miraflores, Municipio de Miraflores, Departamento General Güemes, Chaco, Argentina
ARGENTINA	CHACO	General Güemes	Nueva Pompeya	0	0	0	1	0	0	0	1	1	3	-24.9330267	-61.4831902	Misión Nueva Pompeya, Municipio de Misión Nueva Pompeya, Departamento General Güemes, Chaco, Argentina
ARGENTINA	CHACO	General Güemes	Puerto Lavalle	0	0	0	0	0	0	0	0	0	0	-25.6548383	-60.1364583	Puerto Lavalle, Municipio de Villa Río Bermejito, Departamento General Güemes, Chaco, Argentina
ARGENTINA	CHACO	General Güemes	Villa Río Bermejito	1	0	0	1	1	0	1	1	1	6	-25.6373455	-60.2657176	Municipio de Villa Río Bermejito, Departamento General Güemes, Chaco, H3703, Argentina
ARGENTINA	CHACO	General Güemes	Wichi	0	0	0	0	0	0	0	1	1	2	-24.69023	-61.426214	Wichí - El Pintado, Municipio de El Sauzalito, Departamento General Güemes, Chaco, Argentina
ARGENTINA	CHACO	General Güemes	Zaparinqui	0	0	0	0	0	0	0	0	0	0	-26.0653724	-60.5614209	Zaparinqui, Municipio de Juan José Castelli, Departamento General Güemes, Chaco, Argentina
ARGENTINA	CHACO	Independencia	Avia Terai	1	0	0	1	1	1	1	1	1	7	-26.686057599999998	-60.72835666201627	Avia Terai, Municipio de Avia Terai, Departamento Independencia, Chaco, Argentina
ARGENTINA	CHACO	Independencia	Campo Largo	1	0	0	1	1	1	1	0	0	5	-26.8003613	-60.8390804	Campo Largo, Departamento Independencia, Chaco, Argentina
ARGENTINA	CHACO	Independencia	Fortín Las Chuñas	0	0	0	0	1	0	0	0	0	1	-26.8851806	-60.9088961	Fortín Las Chuñas, Campo Largo, Departamento Independencia, Chaco, Argentina
ARGENTINA	CHACO	Independencia	Napenay	0	0	0	0	1	0	1	0	0	2	-26.72464495	-60.623615421368115	Napenay, Municipio de Napenay, Departamento Independencia, Chaco, Argentina
ARGENTINA	CHACO	Libertad	Colonia Popular	0	0	0	0	1	0	1	1	0	3	-27.2754972	-59.148844835749074	Colonia Popular, Departamento Libertad, Chaco, Argentina
ARGENTINA	CHACO	Libertad	Estación General Obligado	0	0	0	0	0	0	0	0	0	0			
ARGENTINA	CHACO	Libertad	Laguna Blanca	0	0	0	0	0	0	1	1	1	3	-27.2546282	-59.23344696926695	Laguna Blanca, Departamento Libertad, Chaco, Argentina
ARGENTINA	CHACO	Libertad	Puerto Tirol	1	1	0	1	1	1	1	1	0	7	-27.376511100000002	-59.08500094165363	Puerto Tirol, Departamento Libertad, Chaco, Argentina
ARGENTINA	CHACO	Libertador General San Martín	Ciervo Petiso	0	0	0	0	1	0	0	0	1	2	-26.59868085	-59.62908586413711	Ciervo Petiso, Municipio de Ciervo Petiso, Departamento Libertador General San Martín, Chaco, Argentina
ARGENTINA	CHACO	Libertador General San Martín	General José de San Martín	1	1	0	1	1	1	1	1	0	7	-26.536411	-59.3414935	Municipio de General José de San Martín, Departamento Libertador General San Martín, Chaco, 3509, Argentina
ARGENTINA	CHACO	Libertador General San Martín	La Eduvigis	0	0	0	0	1	0	0	0	1	2	-26.8389004	-59.060372003106835	La Eduvigis, Municipio de La Eduvigis, Departamento Libertador General San Martín, Chaco, Argentina
ARGENTINA	CHACO	Libertador General San Martín	Laguna Limpia	0	0	0	0	1	0	0	1	0	2	-26.493412499999998	-59.68112969896069	Laguna Limpia, Municipio de Laguna Limpia, Departamento Libertador General San Martín, Chaco, Argentina
ARGENTINA	CHACO	Libertador General San Martín	Pampa Almirón	0	0	0	1	1	1	0	1	0	4	-26.7033269	-59.1161001799584	Pampa Almirón, Municipio de Pampa Almirón, Departamento Libertador General San Martín, Chaco, Argentina
ARGENTINA	CHACO	Libertador General San Martín	Pampa del Indio	0	0	0	1	1	1	1	1	1	6	-26.048588	-59.92678409099645	Pampa del Indio, Municipio de Pampa del Indio, Departamento Libertador General San Martín, Chaco, Argentina
ARGENTINA	CHACO	Libertador General San Martín	Presidencia Roca	0	0	0	1	1	1	1	1	1	6	-26.1353908	-59.592399394708046	Presidencia Roca, Municipio de Presidencia Roca, Departamento Libertador General San Martín, Chaco, Argentina
ARGENTINA	CHACO	Libertador General San Martín	Selvas del Río de Oro	0	0	0	0	1	0	0	0	0	1	-26.8029435	-58.956749	Selvas del Río de Oro, Municipio de La Eduvigis, Departamento Libertador General San Martín, Chaco, Argentina
ARGENTINA	CHACO	Maipú	Tres Isletas	1	0	0	0	1	1	1	1	0	5	-26.3419469	-60.427926594151	Tres Isletas, Municipio de Tres Isletas, Departamento Maipú, Chaco, H3703ZAA, Argentina
ARGENTINA	CHACO	Mayor Luis J. Fontana	Coronel Du Graty	1	1	0	1	1	1	0	1	1	7	-27.6821132	-60.9045554	Municipio de Coronel Du Graty, Departamento Mayor Luis Jorge Fontana, Chaco, 3541, Argentina
ARGENTINA	CHACO	Mayor Luis J. Fontana	Enrique Urién	0	0	0	1	0	0	0	0	0	1	-27.5555335	-60.530100704856565	Enrique Urién, Municipio de Enrique Urién, Departamento Mayor Luis Jorge Fontana, Chaco, Argentina
ARGENTINA	CHACO	Mayor Luis J. Fontana	Villa Angela	1	0	0	1	1	1	1	1	0	6			
ARGENTINA	CHACO	O Higgins	La Clotilde	0	0	0	0	1	0	0	0	0	1	-27.1779802	-60.63106101932658	La Clotilde, Municipio de La Clotilde, Departamento O'Higgins, Chaco, H3725ZAA, Argentina
ARGENTINA	CHACO	O Higgins	La Tigra	0	0	0	0	1	0	0	0	0	1	-27.121908400000002	-60.59065488494146	La Tigra, Municipio de La Tigra, Departamento O'Higgins, Chaco, H3701ZAA, Argentina
ARGENTINA	CHACO	O Higgins	San Bernardo	0	0	0	0	1	1	0	0	0	2	-27.2867286	-60.7128954	Municipio de San Bernardo, Departamento O'Higgins, Chaco, Argentina
ARGENTINA	CHACO	Presidencia de la Plaza	Presidencia de la Plaza	1	1	0	1	1	1	1	1	0	7	-27.00416935	-59.8430992986941	Presidencia de la Plaza, Municipio de Presidencia de la Plaza, Departamento Presidencia de la Plaza, Chaco, H3536, Argentina
ARGENTINA	CHACO	Quitilipi	Quitilipi	1	0	0	1	1	1	1	1	0	6	-26.8732221	-60.21298971406674	Quitilipi, Municipio de Quitilipi, Departamento Quitilipi, Chaco, Argentina
ARGENTINA	CHACO	Quitilipi	Villa El Palmar	0	0	0	0	1	0	0	1	0	2	-26.4545108	-60.1643891	Villa Rural El Palmar, Departamento Quitilipi, Chaco, Argentina
ARGENTINA	CHACO	San Fernando	Barranqueras	1	1	0	1	1	1	1	1	0	7	-27.4850978	-58.9308766	Barranqueras, Departamento San Fernando, Chaco, H3503, Argentina
ARGENTINA	CHACO	San Fernando	Basail	1	1	0	0	1	1	1	1	1	7	-27.88850625	-59.28487581701083	Basail, Municipio de Basail, Departamento San Fernando, Chaco, Argentina
ARGENTINA	CHACO	San Fernando	Colonia Baranda	0	0	0	0	1	1	0	0	0	2	-27.5600977	-59.3073397	Colonia Baranda, Departamento San Fernando, Chaco, Argentina
